gene_name_all,S1,S2,S4,S5,S6,S7,S8,S9,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S63,S64,S65,S66,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80
NHSL3,476.843568209961,390.506364975929,562.772493813458,394.323783821464,723.491205303242,671.553868397776,800.199751514376,656.658630485667,693.59592947294,774.350754508739,694.285602590645,767.646609004044,862.4585101822,788.19452136031,793.477186505647,878.361476385633,736.718710057135,762.943599740547,831.874924514602,844.496115852475,897.732534663047,887.466187052203,972.865195075991,886.971721138163,798.517655764711,895.947732329173,738.712643654454,723.060150100033,541.961773654638,598.879344052442,647.243360628099,561.9970176179,857.096383896912,814.498112384914,685.133240021146,644.894799074714,983.007239691654,1118.69921244069,1075.96839657358,750.464512221277,1172.22797235881,697.67207927279,1143.50046685679,1612.47131143085,1452.48217740795,1472.46152063624,1512.88007988264,1522.41396836091,1339.65141027904,1329.04812168768,1411.09281062192,1333.24148614539,1782.56834038903,1679.99503746806,1472.22544762046,1358.53114016865,1375.65121670596,1190.79358896842,845.049583341223,1162.78230611135,1145.98678891137,1589.71827408191,1405.54213039143,1486.93883344956,1668.40519900961,1918.22984032091,888.161302662885,1406.78298945022,1398.91053910568,1283.29084958041,1524.97710663568,1427.58340012499,1169.29053839933,1361.72385638495,1757.08767726376
TSSK3,1.95148441350486,0.979361237584186,1.9650957319424,0.991018698117499,0.0,1.96607641776634,0.986367091036401,0.986927958729684,1.59842732748778,2.58432055727182,0.980157212881493,0.989296450210084,0.0,0.991274510303812,0.987225784928454,0.987812254604803,4.89226689209022,4.56933582814952,0.0,0.0,2.58022169655939,4.65926704611858,6.35193840251832,0.994438592068158,0.0,0.0,1.98201490450687,2.96315964653143,0.0,0.978174792376884,7.5320257968982,5.55897891632695,1.95049897244957,3.53463493379285,5.68336586859107,0.0,0.976413823553824,1.95397995840434,1.92849139599851,0.0,11.224265715635,0.973909509300748,0.968146374633949,0.611312155176189,0.969697804799454,8.30840267492139,5.79456748382415,6.5527938575672,10.6007992728871,3.94199584862992,1.59490035912108,0.617185214629553,0.0,0.619273445003517,0.620080268620426,1.96742802992502,1.9686093032119,0.976225957393469,0.0,0.611300064228493,0.980381659252436,2.20925466709072,2.94178203812667,0.97445921783046,0.963705653780672,7.3264374694738,0.0,1.57192790735585,0.0,2.94842166874642,2.59438025324103,1.6057012864946,1.96619602785357,0.0,0.0
TMCO4,0.0,0.0,0.0,0.870794631495433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50302455638769,1.63397453347266,1.97978596263696,0.0,0.544929868205003,4.25362307473965,2.6682251565621,0.0,0.0,0.0,0.0,0.783130017477076,0.781567187214068,0.0,0.0,2.68360878356362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781767491424463,0.0,0.0,0.78592623300292,0.0,2.66854549764354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06877054055236,0.531960423167849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN10,0.0,2.67113506699355,1.69974796483865,0.0,1.63410539595423,1.70426017079548,1.3345078637753,1.3373934091429,0.0,0.0,0.0,0.0,1.63628527297834,0.0,0.0,1.63655377502907,0.0,1.63868464239866,31.9159195564699,37.8792847176082,18.7519436819522,38.7776357064441,23.0861838829863,14.8541334001488,12.3227307462333,24.5787339887004,12.2014463567908,26.2017628544278,24.9645310830515,33.3602857391318,31.4608628217749,41.7442018735727,22.5885581604328,23.3774548001206,35.8471563768563,62.6300748948418,27.5699988577932,0.0,0.0,2.39323620908748,0.814120470311991,0.79496250873451,0.0,0.809885570263484,0.0,1.67645238948483,0.811059956071944,0.0,0.0,0.0,0.0,0.0,0.0,0.8206446681937,0.0,0.0,0.0,0.0,0.81176017320785,0.0,1.33002723768156,0.0,0.0,1.32864818174869,0.0,0.0,0.0,2.6411509830509,0.0,1.69780800140758,2.68458886614026,0.0,1.69923933457544,0.0,0.0
CAMK2N1,309.384841954822,337.929380443306,339.498942944601,392.695214213483,564.560109650438,574.448458951577,715.240145941185,535.622802898959,596.782426271836,681.171723819395,579.57984929421,662.474372093991,582.162645533991,630.507320285461,597.632421846902,580.543698995275,543.040589717491,562.934680405186,1159.34277306606,1246.52778299266,1318.90434867929,1283.59550914896,1165.88018481614,1144.99741030433,1064.9136973779,1095.06375296922,908.904785826288,941.332115375472,900.35433418064,1003.33482939008,960.899726026087,986.332256221584,1280.1635562135,1238.23238429425,958.023735873094,1595.14688594884,1297.69659787865,33.3996153449653,33.9599292586005,30.0803756206081,40.3653672947149,43.7529572420454,49.1767049881436,55.2735413428594,58.8887874692193,44.0514723339355,51.6869630630174,83.4102047781023,92.9488391171117,87.1132591043169,97.1953405378789,88.1470837751668,99.3586096130493,97.2374947500744,79.5941970492292,75.2960977326682,65.1303349970017,24.9462345462824,22.3037985792544,52.9303186805317,28.7576710862647,51.2972192462844,41.526350792243,31.4915686320981,46.8971781663795,133.72526233579,80.6067409302801,109.611075417159,87.3365870082279,89.7477095649928,85.1997688325312,73.0806158167503,62.1512568466303,87.1543944059672,93.4898662547618
ALPL,1023.60644472531,834.085429933076,1101.74487188313,991.916227189201,910.131483795383,823.76369783134,1037.11645087566,776.009920619331,1006.17722626259,1036.74566394855,939.436192155748,997.279251930576,1076.45438934238,830.469503914537,817.048648537332,918.447375042541,855.622606339092,892.54677298294,857.190798104841,725.106670529927,882.562671234716,951.659673935017,1066.28575088064,900.827376722583,818.873018682501,801.99619362009,800.341062790634,1195.61669788998,1090.50081521832,1088.87202126698,1100.25213098598,775.623648446927,830.03960047792,895.572726902013,784.303337988188,543.268623847141,994.128351361383,598.655819415515,471.498269097736,438.14526074483,565.655421097794,402.700636803039,212.655782613193,366.030925545891,306.150391249349,278.655468797663,323.989458935837,204.870516645975,198.470791768355,236.320738137853,235.137562100293,221.515125547387,219.784576577334,194.110429474689,229.569671611334,235.814382756042,201.282025458978,497.386065123183,348.109226558434,500.830025647806,470.106274157827,328.599387358583,393.842337267661,352.721740109793,331.683811969323,266.419053501612,144.045533077466,253.419166705836,227.108506259721,233.729131633148,179.513457555469,186.048829835984,242.168278926576,228.308763368705,258.212909824471
WNT4,1.09657625887828,3.85734256851706,3.84273704640208,2.20375770041593,3.78985383794193,4.2633003272037,14.484907404804,1.65512137099189,3.10116684558157,1.10332465626426,1.02918112176901,1.90953988671417,5.34744187250287,0.0,8.60659336792536,8.25530017634819,1.9062945443126,1.65556480385295,152.071328811747,183.904468261129,181.153215814797,117.467426991399,134.608074877804,138.713813223223,127.019692555378,137.35921037806,106.432547727093,140.562649400129,172.243335484763,152.80817214103,129.898786396672,252.048832971078,147.611270836021,139.27125880936,135.033836754223,278.524682309466,133.021989736744,34.9722277916115,43.7667381995879,57.7225158421075,58.6564097971187,91.3037351354934,25.087782436662,34.4118605518972,56.9966734299487,38.3113826926997,25.0705280255109,44.3219529942268,33.6696074194669,43.8592038382453,36.9872108595349,51.12878639347,42.8249378242293,46.8450314101986,24.4690383944535,35.8144404058909,29.0819037304023,41.4737109796827,26.7000065905336,33.9450639517898,40.7722341440931,23.8130374898599,23.9763870201666,31.832308430739,40.029362585571,40.3142447036409,9.81238091492727,35.8329421692107,34.5392587162446,24.0328494285237,42.6041470901989,25.7263881165235,34.0981100337592,51.0401723919108,65.7044747243318
TTLL10,0.850656209887971,0.0,0.854368265619786,0.85617076642137,0.0,0.0,0.0,0.856657101150602,0.0,0.0,0.0,0.0,0.0,0.0,4.53481134049514,0.0,0.0,0.0,0.843231233470138,0.863598083768472,0.0,0.0,4.41531010274383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69582109863688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84267234669819,0.842667106693572,0.0,9.46620472414128,0.0,0.855416888831171,0.852611045383247,0.0,0.836718371503009,0.0,0.0,0.0,0.0,0.624423302381269,0.0,0.851004505288843,0.439667552682465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853500658388326,0.0,0.0,0.0,0.0,0.0
SCNN1D,83.9092318504621,87.7152932783821,160.179754967042,161.910702193152,146.377685826163,128.340682211377,152.647776197262,97.4246339953009,112.697929993749,123.642195449806,124.758020242564,223.060626715295,162.16225769157,77.3678395415275,90.9271452271884,170.908668343272,83.4509873084288,80.657037132847,209.654597984627,211.998638754269,140.859239104589,184.696906747376,147.741897978702,133.673270870535,122.441388948738,182.288987114104,112.510775978961,201.68666892278,167.929618609442,113.406311189926,145.607845914425,95.9020771175733,136.571866716503,174.191193096244,173.239295862113,118.759524372228,239.72287436488,67.5174672849807,46.8896186109278,43.9128352424016,68.3568265414764,21.8979051049799,77.9335061117577,112.917642766063,102.991343081231,76.5140689309321,66.8608595643518,66.1698592637298,74.2377311210294,70.4895451432768,78.8594541139803,75.5018332704946,52.8975585573762,61.2400134010427,63.9828518444668,41.891796468465,35.9475737696204,59.4225614562842,48.7646480643033,68.0881339513944,82.6170857905863,113.187301106664,71.5535625485101,83.2590667919504,88.9699637039338,100.751093294989,56.9090625341759,64.6089346894013,70.7589436789317,91.7560349755087,60.2710790582944,94.3816909001198,68.732259919827,70.4143759816425,86.9202580972334
MXRA8,79.4139271679895,91.4574014921806,102.349162450988,90.876379534177,87.17881589782,107.918547797657,141.504394585059,86.407290030525,58.3363162858584,72.1303259437849,31.7319652905455,43.8759288005011,63.8558539833269,42.8473977796224,33.1018940533996,47.6397162578867,45.118281711125,33.681409239662,71.3671065519553,69.7997352624806,90.926830788921,93.0481289339507,95.7687847863379,75.1453353182714,90.4751619702473,82.257097352683,58.3486723567393,111.920455239166,113.791446143609,82.0715866176963,105.794729415721,118.380697927036,100.124427773332,68.8118383537361,79.5512516262061,55.9088073811716,129.144337589494,44.2781598591328,49.3842753257634,41.1429844992914,41.5595000845816,42.9459922729746,61.2460979745457,71.1761111811634,35.8822110311825,41.5491926033025,58.2559665347795,41.073836241755,26.0404850255767,41.3835725113618,29.0619590689335,35.3922998674468,99.6549751156967,90.5676538426976,96.1791603919663,91.0181431742138,75.2948181187332,31.6174240159193,39.4970442225753,47.8977224473631,46.7894059795593,60.8274582701173,61.7901332769061,43.4548376343848,65.9564926306822,49.4506582003064,41.0539578835446,30.7710243513108,40.1801252320959,34.6020018561793,47.5616912056487,71.886824720615,64.0463497005716,78.1542298376953,86.0475815354048
FAAP20,673.377868916172,562.222329241881,725.33451462129,865.702945977113,630.026069312946,648.043079414367,788.991439205037,618.134794108212,515.943813835223,601.806374888892,602.750119038857,566.731580688745,618.015455724512,564.282817507979,549.046563829948,487.088992814265,511.579264954024,593.623547621084,548.36820567263,584.669941000408,645.327531748188,634.926545188696,769.573691588679,697.463759059577,609.070086604075,659.458200084491,517.60408692098,679.028806966716,697.674359093709,731.497589729377,629.517878516668,898.680212860965,626.324952384953,705.69620656015,628.164673834662,528.693452649684,774.360476379105,741.251039091533,803.274244162406,1406.84782482752,866.365150105061,1757.02872630297,632.100679703882,885.238219994949,724.814438517554,675.743255101154,836.395763979018,783.141140699576,607.061528202829,738.214695696382,817.130386126943,660.85046413907,876.4594853488,943.967464761931,765.781391145409,800.981511025057,725.067213597416,778.834231959955,725.038800273621,743.416780820725,616.120728147293,705.274806432108,643.590726556681,792.672165895774,888.071072257637,1027.7565770456,595.513594967805,778.566217205815,693.47320289675,691.288685912891,656.265884242043,770.901549027547,736.186408827291,780.70936401709,1061.55608504085
MEGF6,281.02388281748,435.515989389722,582.673318330581,303.647485825312,507.03782159507,408.382923995353,579.604440709344,788.176347400558,631.511610196267,640.603791630063,643.575056866845,614.818378424254,827.354285084272,676.235130670113,783.512499568085,592.223742943256,534.890056387267,632.050540581933,1084.64823657599,890.401074220548,937.846839250956,941.335622666579,970.400924044355,585.186601551365,803.16530304973,710.537010236876,665.489866478519,568.640869057478,482.424394947972,453.892386103147,679.055213644139,270.454071244064,1084.89706248794,785.057219989839,665.333776703764,687.833781127966,1081.46223690532,804.209341424527,432.937234057672,507.037384095966,985.95013694396,261.700314168108,841.692607916362,1127.64286524935,866.881418496471,751.110097231953,1005.15168932475,983.78296542377,1094.28416182046,1130.04093473453,1025.95692683349,1216.67273636482,895.543338124642,829.320325022812,785.106718767661,630.088920686202,794.449927443888,804.775079511384,768.176716476226,857.913408855553,893.718907005214,941.075653029231,888.229172636172,1071.29331093725,987.909283548244,1515.71103874486,785.41996738484,903.049928043225,1062.68200391912,939.645690574675,679.004366152605,709.015726975976,857.689015317855,973.710177951698,1233.04641423399
CCDC27,0.0,0.0,0.0,0.0,0.0,0.0,0.958352952416332,0.0,0.0,0.0,3.82414653584875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967496764138215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23373263729882,0.0,0.0,0.0,0.0,0.0,0.945146710250173,0.0,0.0,0.0,0.946613441877514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL23R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605033570227141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09844726030335,0.0,0.0,0.0,0.0,0.0,1.11153149159784,0.0,3.34609478830266,0.0,0.0,0.0,0.0,0.0,0.0,1.10940908267254,0.0,0.0,0.0,1.0869472526069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIRAS3,8.25481626520746,6.66118019873886,12.0927283982431,7.64907693737272,19.1860879399462,13.2121588904035,8.53857845716338,12.0424107929036,7.65275028137037,20.4727166607256,14.465417252951,16.1032122495707,13.4468706986724,7.2758342941794,11.9937246083599,12.1545093634597,14.2491408388454,5.94563794687931,21.9805826850851,18.2509978849088,27.1205329719862,18.0172530506248,14.4921558568851,14.4448096702039,14.6276858737156,15.7577078746363,7.83324069667301,4.35756963125444,8.30022117935833,6.23844956155418,9.75111414637708,9.71937447123761,15.375731262767,15.2922685225978,17.8735381287887,10.612897507723,17.4869014259447,1.18081321042239,1.16756272971292,0.0,3.45247722085777,3.47949813714373,2.34017972246343,4.70492965977389,1.62122739177873,0.714614684486611,3.52476097543679,5.95098420004188,5.98475959292035,14.2417965423919,7.09574821200095,5.08778641180968,3.6324571460535,7.22818499579922,3.30893557793102,8.29060379121383,1.44669259928753,4.31664964397377,1.19081401427723,3.53799325523477,0.722344574340262,3.63115114269777,5.91258754363238,7.07173376160039,2.33480205174189,11.8928486788003,2.93199812441181,10.7946208287847,3.54953006419929,5.92011675850075,2.48030665170276,7.3479095808596,9.47895593780585,4.72002841485113,3.56933212403038
C1orf87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474255502937432,0.955676592278268,0.0,0.0,0.0,0.0,0.0,0.0,0.475545755688215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31730245759747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8338703170505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84439894644739,0.0,0.0,0.0,0.0,0.0
NFIA,0.0,6.06804563322331,0.825964401393282,0.0,0.0,14.8970664765322,0.0,4.97858570876046,0.0,6.07976662272533,18.1637965347968,5.27517783101065,10.5129517685472,6.09540942371854,7.60110125887163,6.08039642488805,0.0,0.0,224.456808658229,270.725788421001,226.83872384305,209.787793519357,148.65218830604,151.202939672752,168.42152053751,148.083638409756,155.97396426062,163.89900252083,116.799896175844,140.001437947905,133.233535851595,189.499191308013,165.862066856706,156.705712206829,206.397442194497,252.763525581249,190.488238278769,71.5181873508574,91.5637718852631,54.1983455640817,94.6268046048908,48.9499152615377,70.5335220479478,109.129778719491,93.9368437549971,106.533491285328,142.018699468151,189.946068876651,181.892515058857,127.221905359985,158.157419763706,152.926859762143,128.321047852242,91.7342129136012,84.3532470017975,61.9420178247759,69.86658221232,144.053385220126,82.3298683507358,91.9743565309748,105.697139809522,122.077769067664,134.105969233169,129.627164627106,131.982533067865,207.625353705622,101.692337435254,121.891854139556,152.867405953227,154.098092523563,90.3256420273052,92.3776879204098,98.3798196946928,63.594606606472,124.019680569326
OMA1,116.307715541094,124.080469346499,243.63510258596,146.669550189951,149.197684806011,191.320156730349,176.361453944956,161.747733716983,124.004835821708,181.002268655457,129.391008135845,179.710036348941,188.798020621431,78.4048413406749,131.701660319967,107.513628237235,121.30015385452,96.0577318873726,77.3703032664976,63.7215661763135,71.6485624890945,68.5479085181031,71.8652519457879,63.6799241342321,46.2548737699546,56.3223821173526,58.3382259064366,73.1286550764424,73.5561027535043,118.48154984858,56.2467111784236,71.3541825640512,47.1047493132843,48.5218275848804,40.9348650709063,53.8144666532207,102.435622326527,66.1381067627898,69.7254301015385,94.2724707066642,51.6431991274027,52.0754005320174,36.991917987781,56.2949156266253,96.8312335795902,63.9248756885063,67.2298071138588,106.601782411209,63.4774926581637,51.914551537846,61.0146054772349,44.7392969490377,72.4421885238723,42.9663425806881,58.1099201486761,45.1119862387134,34.5485349057138,55.2404311093686,81.1960017391806,91.0469003565358,54.5270580993228,110.691039556087,58.7961653705976,54.6846109107775,41.2025134357177,74.5195883713305,28.3462845280388,72.5422468635175,56.8460567363655,76.8480824794632,58.6700759502688,40.7423154562337,44.6254852820762,40.5148180426067,55.9296313158607
MYSM1,417.563444989636,465.2595473392,559.904350736347,489.16567059359,590.714375415878,543.801088884952,748.854429127413,633.812707292962,566.551021289994,625.513158014399,573.776703584596,811.751512366158,808.055797526603,610.319215053081,657.734322864325,571.246988314653,630.725463383085,665.794649095452,553.616145885603,590.663476976675,606.778545862519,732.824158383447,672.79674730843,504.979214915979,465.006088022614,452.462731597102,475.386258212707,366.539846115332,417.980274436028,432.926207731081,372.727728928541,199.058483677649,575.034500918701,458.02825149108,387.36705680915,439.571083409735,609.743581464119,390.263822278803,338.584533170123,284.307876011865,475.701252153486,296.269479702241,309.113614051127,506.59430629066,370.91182308579,361.272859215029,539.505667014242,624.193921821486,512.932460021926,566.773815751352,510.240866804979,453.830222017193,503.291653017371,551.202979076332,429.180393380662,328.239838304052,332.17200005664,386.369595955508,353.928073862557,370.811698961916,384.071388408776,499.440235722216,454.09440245974,413.046312842797,386.464792834275,533.673937065773,305.110574280246,447.28036208889,500.764673184969,522.120282804047,483.138253721238,384.489957582151,461.13106340911,388.382550841427,419.371349629073
TM2D1,123.208465693596,161.455696781856,189.216352493101,196.499100348292,127.074878277751,121.856195297461,171.950252523339,144.348026754248,150.31432647906,149.313718388978,144.642546422678,189.105457972535,142.338998331671,150.587589826302,115.010005081834,122.633340858156,139.697826914119,151.090540140727,175.292268610423,165.965020914225,222.590447794951,189.479105115825,165.646162597586,152.846895527743,162.825950172497,143.467854813108,163.922033901213,191.804092061916,207.949539192029,197.692008470184,203.597294119355,214.487942795784,132.835256648848,145.453124946254,141.184527400825,187.901568855159,177.193624920549,293.323288778172,309.441548504329,327.249089050277,276.759432439686,329.069195880977,179.761522011247,275.066978621637,230.133144198426,224.004442653527,258.047818244052,285.825388250077,233.602000991079,275.487700686934,246.93467357948,212.287227579207,311.849469550477,296.445678145501,242.871196209768,227.17843554678,226.282900850658,264.857208139707,239.874281932721,254.518018579842,270.975787279509,271.990539577931,234.792078357117,253.334835230144,255.083114170658,366.708366723408,172.626777422386,264.954572361927,261.221355008387,239.568806944982,257.231549740459,284.014126136457,211.22041367391,278.111274709858,314.824576949701
USP1,1801.99362338077,1618.58006662818,2198.73084954824,1869.02723868803,1804.22843979969,1793.98871584059,2211.6498893163,1834.6243366555,1708.85706500701,1830.1186784379,1738.58842347309,1920.22285055644,1876.695715658,1638.23969539487,1539.10671221101,1584.46582700329,1640.09482317626,1526.58836415363,1389.74009077236,1198.09992280752,1568.41604419203,1651.93609430361,1718.20144727693,1406.99146888249,1339.54089332363,1337.88398771231,1323.46229542325,1467.02215680891,1355.62911160669,1308.73551311562,1298.00450892002,1083.20430176187,1304.72210915068,1292.75203154096,988.014900735564,1086.58054963274,1508.31079048554,587.626949384689,527.190666912941,444.72989116965,580.638439970475,387.580247283906,411.175103197909,613.814061332446,566.701784617225,509.487301982985,611.428226149309,724.457978012823,601.507545042925,583.894798973834,649.322402858627,593.168194773587,803.566643154843,791.315411112381,651.951468134663,572.313058709156,534.681445388205,643.192390196604,441.843183848279,596.560147532104,572.927021867628,650.564501364966,578.878819363746,658.401179092347,614.113372132555,700.390140379756,449.740736117769,719.840704163628,631.252106611621,605.820203944171,615.462942445019,609.195328595136,626.635110747746,636.803909237052,837.498981395514
FUBP1,4001.2933194122,3550.16765331838,4486.73701540544,4003.8045098465,3406.48793394788,3352.64498613756,4102.93981778207,3492.88740890907,3357.71400653789,3439.3077236652,3908.47230550603,3706.73438773015,3565.80265380185,3696.24029064464,3619.1734430705,3579.01637911793,3274.35734418497,3297.71463407475,3094.2847561462,3249.88432222352,4025.79679476692,4083.39711938083,3730.80118586594,3491.32593229192,3223.23692305325,3369.01393374657,3141.65883517306,3824.03760416273,3385.58450926919,2911.83187952712,3541.83545220222,2848.46318523748,3028.95900129567,3010.81982104479,2899.69781346448,3293.98320213001,3534.31355943883,2922.94474439113,2288.65660440772,1841.22864618534,2909.62188488073,1284.32492833133,1797.66814329794,3039.77115555146,2326.0923671432,2334.85050199271,3075.12185572237,2536.8276785713,2181.37294936116,2551.78186087114,2146.4667449138,2208.99941576803,2853.64130597723,2935.40165972827,2493.20023972068,2307.77611027797,2238.22058369332,3109.64991998556,2329.07510122974,2978.36149689104,2775.88048842945,2764.2729376165,2574.69345080693,2692.9306034987,2429.42352750399,2735.31988515313,1480.22252978753,2637.20579490403,2258.45758533855,2273.13261630631,2479.26585102978,2469.75705564094,2416.15652610788,2408.74864966928,3164.57807031445
NEXN,58.4160725929863,58.4959458841533,62.0804063776139,62.5637896699472,80.5571258284178,72.3907059148615,112.754382010944,111.106862006383,88.109846841821,92.0522236189475,89.231267129169,111.442165179322,118.622890110656,114.846817152116,125.09911184533,113.270978846132,117.506018356014,119.239545731109,142.84595244106,81.0591687288746,103.329757410716,126.924322878609,114.515593735494,124.33270150126,154.112178986578,98.4245921279905,133.689140981047,32.7471204560563,54.8868622478467,41.506636784355,47.5153527352817,45.4363101811218,80.4320052262406,75.404812754993,63.1273433962012,45.54354073874,103.254111067951,98.6664087433458,95.9524854011496,66.7059249886029,90.0796891784953,56.2121518333371,79.7892099586086,133.820658406284,96.3987711696598,150.8840513005,130.674095197083,163.682014762144,166.427989543036,164.933481478052,115.357236874881,118.559051417366,347.308989104071,259.123077091576,286.881865267336,184.328039139044,255.966242190441,76.7911243066301,62.0033702422319,112.345977455347,88.5061027150643,153.409332373089,137.131121778463,109.668670855392,106.967558603111,171.63011598303,90.364324932324,113.051716704612,114.276716408343,164.799026919158,227.258480944206,202.794585784571,167.143588349831,209.405153137985,259.092495353843
DNAJB4,240.537864694644,179.391325074527,239.058525527348,243.399966020431,208.231097164547,204.996965426332,256.174150603791,183.677598549659,195.608452973622,239.687375014781,220.148085445294,268.082018935828,301.665536017138,258.127691489393,248.352372142386,251.524802598914,255.129991103494,205.868660970377,326.090135584669,319.422585784981,381.84609900802,328.805431124552,397.953090873013,310.427049043196,276.171462297192,322.977152445699,215.455674355902,274.056771872821,206.513119177276,231.066916964139,304.322667440727,231.141443700777,271.825262563347,252.883608635048,213.909306106955,276.608000707048,293.885302146494,350.367658075079,278.27007978843,202.10955396835,344.035490584953,217.333855208203,262.925846888547,364.009473290468,379.429849114788,334.239314981148,392.356193037857,354.819811705528,315.077746741862,359.208129177648,312.785541841839,365.571439664464,326.39529896269,335.749005850399,346.338116745856,301.722259317885,291.214292849951,344.932550862371,227.971051307957,367.848521247994,294.048083647283,380.987722780016,286.832440283326,283.563527804505,310.032907097276,499.277245810331,239.143986791787,365.24896169949,338.346982709762,298.212654393438,275.806610441335,272.780709571846,305.797144684802,263.729185202121,401.54963161923
ADGRL4,31.9465601270917,20.1740072453421,19.2977579406385,29.3269799522768,10.3937753203932,10.6642255915481,14.577501674339,7.28245805019848,10.2655099075954,3.63998202582256,4.21330489928228,9.93619435154688,2.73074645126496,20.9709874647555,4.21194019460461,2.11481680412381,8.89861946736254,1.97077903128956,7.36173237486673,9.4274780762214,32.0869765314336,8.90976718286706,11.0570390688685,5.56020272680004,9.99107539685721,7.30720836733233,26.6755057270783,17.6590470497101,19.7157201543708,7.86128244534462,20.5041950929783,6.25384364493673,27.2411487036531,9.10841449258215,12.8694893715321,2.76608453256493,16.0440082202265,446.031437203206,274.843028075261,345.132199991739,389.541619184349,282.323888383504,247.473172036276,269.229733224784,225.18584905401,209.744316050753,245.582564000332,125.093885267408,170.581055025449,171.673916149373,185.284766405003,190.643733112937,151.345897138847,214.221819505528,157.914030915349,168.828681424681,180.87274510359,465.907537056025,430.042249989793,531.440354948064,576.356476616095,249.399465377629,228.692076012788,249.698704570679,202.580935894358,186.782048946065,108.926926777659,133.486638956512,175.01041520297,166.083150344742,198.451287933715,132.461518401565,192.984347262427,133.292653240127,244.271825170124
LRRIQ3,1.27246896964939,2.55678644470141,3.28920949009005,5.79521808609912,5.10933490313813,2.29489809423605,2.08815161493101,2.56445006043006,9.12073924838688,0.0,16.4457575835052,1.05050291011675,3.00478305961735,1.04763554468317,0.0,0.0,3.85284212268998,0.0,0.0,4.32849979798564,1.56218486900042,5.80369769411422,5.83022062173867,5.0482742398122,12.4145525169367,0.0,1.28374564625474,10.2572430596418,9.09422582471669,0.82446424008728,16.9633668380275,0.0,5.93134842233589,4.6570386992569,2.54967263055804,3.62366793510074,1.03572969858816,5.09659708232374,5.03992747046795,11.8837414326337,9.04386049151749,0.508205419220172,0.515882363923464,1.03466182784287,2.52218643493004,2.48603577189777,1.55354891233395,3.00363200174615,3.07265775252324,1.04482684602846,1.27592718727788,0.523550683090892,1.28301129093926,1.28552709399311,1.28739061734837,2.55545175308867,1.04168919110589,2.53922366896115,1.28321125960232,0.0,9.15188960471088,0.0,2.97899259048617,1.0395537950381,0.0,1.53829888168717,2.53335445582872,2.93642340172188,8.94034425746007,5.10959674478887,2.57205267634881,9.21972394484694,0.0,0.520265546733989,3.00362815354805
LRRC53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00877428577838,0.0,0.0,0.0,1.008178510234,0.0,0.0,0.0,0.0,0.0,0.0,1.00258908547483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00032139164625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00243322913553
